fir_id,district,station_id,crime_type,date,time,lat,lon,status,mo,case_summary,bns_sections,accused_ids,victim_id,vehicle,phone_hash,synthetic,data_label
SYN-2026-MYS-0854,Mysuru,PS-MYS-SYN-02,Chain Snatching,2025-06-10,23:49,12.36227,76.70103,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1853""]",V-SYN-08853,NA,PH-SYN-05853,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0855,Hubballi-Dharwad,PS-HBL-SYN-03,House Burglary,2025-06-11,10:02,15.38952,75.13843,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1854""]",V-SYN-08854,NA,PH-SYN-05854,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0856,Mangaluru,PS-MNG-SYN-04,Motorcycle Theft,2025-06-12,15:15,12.85517,74.88968,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1855""]",V-SYN-08855,KA-SYN-03855,PH-SYN-05855,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0857,Belagavi,PS-BLG-SYN-05,UPI Fraud,2025-06-13,20:28,15.88344,74.47073,Open,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1856""]",V-SYN-08856,NA,PH-SYN-05856,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0858,Kalaburagi,PS-KLB-SYN-06,Mobile Phone Theft,2025-06-14,07:41,17.37624,76.80762,Under Investigation,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1857""]",V-SYN-08857,NA,PH-SYN-05857,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0859,Bengaluru South,PS-BLR-SYN-07,Chain Snatching,2025-06-15,12:54,12.88258,77.63092,Charge Sheet Filed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1858""]",V-SYN-08858,NA,PH-SYN-05858,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0860,Mysuru,PS-MYS-SYN-08,House Burglary,2025-06-16,17:07,12.37704,76.57612,Closed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1859""]",V-SYN-08859,NA,PH-SYN-05859,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0861,Hubballi-Dharwad,PS-HBL-SYN-09,Motorcycle Theft,2025-06-17,22:20,15.40943,75.19628,Open,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1860""]",V-SYN-08860,NA,PH-SYN-05860,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0862,Mangaluru,PS-MNG-SYN-10,UPI Fraud,2025-06-18,09:33,12.93074,74.91798,Under Investigation,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1861""]",V-SYN-08861,NA,PH-SYN-05861,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0863,Belagavi,PS-BLG-SYN-11,Mobile Phone Theft,2025-06-19,14:46,15.80662,74.5579,Charge Sheet Filed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1862""]",V-SYN-08862,NA,PH-SYN-05862,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0864,Kalaburagi,PS-KLB-SYN-12,Chain Snatching,2025-06-20,19:59,17.37849,76.90009,Closed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1863""]",V-SYN-08863,NA,PH-SYN-05863,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0865,Bengaluru South,PS-BLR-SYN-01,House Burglary,2025-06-21,06:12,12.85164,77.66744,Open,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1864""]",V-SYN-08864,NA,PH-SYN-05864,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0866,Mysuru,PS-MYS-SYN-02,Motorcycle Theft,2025-06-22,11:25,12.25046,76.65679,Under Investigation,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1865""]",V-SYN-08865,NA,PH-SYN-05865,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0867,Hubballi-Dharwad,PS-HBL-SYN-03,UPI Fraud,2025-06-23,16:38,15.38825,75.1649,Charge Sheet Filed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1866""]",V-SYN-08866,NA,PH-SYN-05866,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0868,Mangaluru,PS-MNG-SYN-04,House Burglary,2025-06-24,22:51,12.93653,74.92153,Closed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-7677DAD0""]",V-SYN-08867,NA,PH-SYN-B0676565,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0869,Belagavi,PS-BLG-SYN-05,Chain Snatching,2025-06-25,08:04,15.90353,74.54753,Open,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1868""]",V-SYN-08868,NA,PH-SYN-05868,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0870,Kalaburagi,PS-KLB-SYN-06,House Burglary,2025-06-26,13:17,17.26628,76.82046,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1869""]",V-SYN-08869,NA,PH-SYN-05869,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0871,Bengaluru South,PS-BLR-SYN-07,Motorcycle Theft,2025-06-27,18:30,12.98182,77.62364,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1870""]",V-SYN-08870,KA-SYN-03870,PH-SYN-05870,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0872,Mysuru,PS-MYS-SYN-08,UPI Fraud,2025-06-28,23:43,12.38308,76.58009,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1871""]",V-SYN-08871,NA,PH-SYN-05871,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0873,Hubballi-Dharwad,PS-HBL-SYN-09,Mobile Phone Theft,2025-06-29,10:56,15.29881,75.13174,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1872""]",V-SYN-08872,NA,PH-SYN-05872,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0874,Mangaluru,PS-MNG-SYN-10,Chain Snatching,2025-06-30,15:09,12.96916,74.86851,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1873""]",V-SYN-08873,NA,PH-SYN-05873,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0875,Belagavi,PS-BLG-SYN-11,House Burglary,2025-07-01,20:22,15.86759,74.44799,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1874""]",V-SYN-08874,NA,PH-SYN-05874,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0876,Kalaburagi,PS-KLB-SYN-12,Motorcycle Theft,2025-07-02,07:35,17.28199,76.79182,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1875""]",V-SYN-08875,NA,PH-SYN-05875,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0877,Bengaluru South,PS-BLR-SYN-01,UPI Fraud,2025-07-03,12:48,12.94658,77.55817,Open,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1876""]",V-SYN-08876,NA,PH-SYN-05876,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0878,Mysuru,PS-MYS-SYN-02,Mobile Phone Theft,2025-07-04,17:01,12.31346,76.64218,Under Investigation,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1877""]",V-SYN-08877,NA,PH-SYN-05877,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0879,Hubballi-Dharwad,PS-HBL-SYN-03,Chain Snatching,2025-07-05,22:14,15.40453,75.11866,Charge Sheet Filed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1878""]",V-SYN-08878,NA,PH-SYN-05878,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0880,Mangaluru,PS-MNG-SYN-04,House Burglary,2025-07-06,09:27,12.96062,74.92094,Closed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1879""]",V-SYN-08879,NA,PH-SYN-05879,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0881,Belagavi,PS-BLG-SYN-05,Motorcycle Theft,2025-07-07,14:40,15.85316,74.46913,Open,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1880""]",V-SYN-08880,NA,PH-SYN-05880,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0882,Kalaburagi,PS-KLB-SYN-06,UPI Fraud,2025-07-08,19:53,17.36025,76.76437,Under Investigation,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1881""]",V-SYN-08881,NA,PH-SYN-05881,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0883,Bengaluru South,PS-BLR-SYN-07,Mobile Phone Theft,2025-07-09,06:06,12.97158,77.6681,Charge Sheet Filed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1882""]",V-SYN-08882,KA-SYN-03882,PH-SYN-05882,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0884,Mysuru,PS-MYS-SYN-08,Chain Snatching,2025-07-10,11:19,12.2684,76.59552,Closed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1883""]",V-SYN-08883,NA,PH-SYN-05883,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0885,Hubballi-Dharwad,PS-HBL-SYN-09,Mobile Phone Theft,2025-07-11,21:32,15.36305,75.08728,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-FFA329CF""]",V-SYN-08884,NA,PH-SYN-C246587E,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0886,Mangaluru,PS-MNG-SYN-10,Motorcycle Theft,2025-07-12,21:45,12.8786,74.89934,Under Investigation,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1885""]",V-SYN-08885,KA-SYN-03885,PH-SYN-05885,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0887,Belagavi,PS-BLG-SYN-11,UPI Fraud,2025-07-13,08:58,15.7921,74.52002,Charge Sheet Filed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1886""]",V-SYN-08886,NA,PH-SYN-05886,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0888,Kalaburagi,PS-KLB-SYN-12,Mobile Phone Theft,2025-07-14,13:11,17.26046,76.78129,Closed,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1887""]",V-SYN-08887,NA,PH-SYN-05887,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0889,Bengaluru South,PS-BLR-SYN-01,Chain Snatching,2025-07-15,18:24,12.93765,77.53372,Open,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1888""]",V-SYN-08888,NA,PH-SYN-05888,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0890,Mysuru,PS-MYS-SYN-02,House Burglary,2025-07-16,23:37,12.37102,76.59261,Under Investigation,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1889""]",V-SYN-08889,NA,PH-SYN-05889,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0891,Hubballi-Dharwad,PS-HBL-SYN-03,Motorcycle Theft,2025-07-17,10:50,15.41955,75.18538,Charge Sheet Filed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1890""]",V-SYN-08890,NA,PH-SYN-05890,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0892,Mangaluru,PS-MNG-SYN-04,UPI Fraud,2025-07-18,15:03,12.85859,74.85617,Closed,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1891""]",V-SYN-08891,NA,PH-SYN-05891,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0893,Belagavi,PS-BLG-SYN-05,Mobile Phone Theft,2025-07-19,20:16,15.87394,74.45735,Open,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1892""]",V-SYN-08892,NA,PH-SYN-05892,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0894,Kalaburagi,PS-KLB-SYN-06,Chain Snatching,2025-07-20,07:29,17.3092,76.78131,Under Investigation,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1893""]",V-SYN-08893,NA,PH-SYN-05893,true,SYNTHETIC DEMO DATA
SYN-2026-BLR-0895,Bengaluru South,PS-BLR-SYN-07,House Burglary,2025-07-21,12:42,12.96738,77.51771,Charge Sheet Filed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1894""]",V-SYN-08894,NA,PH-SYN-05894,true,SYNTHETIC DEMO DATA
SYN-2026-MYS-0896,Mysuru,PS-MYS-SYN-08,Motorcycle Theft,2025-07-22,17:55,12.35757,76.60806,Closed,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"BNS 303(2), 317","[""A-SYN-1895""]",V-SYN-08895,NA,PH-SYN-05895,true,SYNTHETIC DEMO DATA
SYN-2026-HBL-0897,Hubballi-Dharwad,PS-HBL-SYN-09,UPI Fraud,2025-07-23,22:08,15.28731,75.0671,Open,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,Synthetic report of a social-engineering payment fraud using a disposable phone number.,BNS 318(4); IT Act 66D,"[""A-SYN-1896""]",V-SYN-08896,NA,PH-SYN-05896,true,SYNTHETIC DEMO DATA
SYN-2026-MNG-0898,Mangaluru,PS-MNG-SYN-10,Mobile Phone Theft,2025-07-24,09:21,12.98277,74.90152,Under Investigation,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Synthetic report of a handset theft in a crowded public place.,"BNS 303(2), 3(5)","[""A-SYN-1897""]",V-SYN-08897,KA-SYN-03897,PH-SYN-05897,true,SYNTHETIC DEMO DATA
SYN-2026-BLG-0899,Belagavi,PS-BLG-SYN-11,Chain Snatching,2025-07-25,14:34,15.80559,74.55946,Charge Sheet Filed,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Synthetic report of evening chain snatching near a commercial or transit corridor.,"BNS 304(2), 3(5)","[""A-SYN-1898""]",V-SYN-08898,NA,PH-SYN-05898,true,SYNTHETIC DEMO DATA
SYN-2026-KLB-0900,Kalaburagi,PS-KLB-SYN-12,House Burglary,2025-07-26,19:47,17.35516,76.88359,Closed,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,Synthetic report of residential burglary during a predictable unoccupied window.,"BNS 305, 331(4)","[""A-SYN-1899""]",V-SYN-08899,NA,PH-SYN-05899,true,SYNTHETIC DEMO DATA
