fir_id,data_version,language,case_summary,mo,crime_type_label,district_label
SYN-2026-HBL-0825,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮನೆ ಕಳ್ಳತನ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-HBL-0825 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-HBL-0825 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಮನೆ ಕಳ್ಳತನ,ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ
SYN-2026-MNG-0826,synthetic-20260717-1000,en,Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Motorcycle Theft,Mangaluru
SYN-2026-MNG-0826,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮಂಗಳೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MNG-0826 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MNG-0826 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು,ಮಂಗಳೂರು
SYN-2026-BLG-0827,synthetic-20260717-1000,en,Synthetic report of a social-engineering payment fraud using a disposable phone number.,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,UPI Fraud,Belagavi
SYN-2026-BLG-0827,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಳಗಾವಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಯುಪಿಐ ವಂಚನೆ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLG-0827 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLG-0827 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಯುಪಿಐ ವಂಚನೆ,ಬೆಳಗಾವಿ
SYN-2026-KLB-0828,synthetic-20260717-1000,en,Synthetic report of a handset theft in a crowded public place.,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Mobile Phone Theft,Kalaburagi
SYN-2026-KLB-0828,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಕಲಬುರಗಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ Mobile Phone Theft. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-KLB-0828 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-KLB-0828 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,Mobile Phone Theft,ಕಲಬುರಗಿ
SYN-2026-BLR-0829,synthetic-20260717-1000,en,Synthetic report of evening chain snatching near a commercial or transit corridor.,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Chain Snatching,Bengaluru South
SYN-2026-BLR-0829,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸರ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLR-0829 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLR-0829 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಸರ ಕಳವು,ಬೆಂಗಳೂರು ದಕ್ಷಿಣ
SYN-2026-MYS-0830,synthetic-20260717-1000,en,Synthetic report of residential burglary during a predictable unoccupied window.,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,House Burglary,Mysuru
SYN-2026-MYS-0830,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮೈಸೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮನೆ ಕಳ್ಳತನ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MYS-0830 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MYS-0830 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಮನೆ ಕಳ್ಳತನ,ಮೈಸೂರು
SYN-2026-HBL-0831,synthetic-20260717-1000,en,Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Motorcycle Theft,Hubballi-Dharwad
SYN-2026-HBL-0831,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-HBL-0831 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-HBL-0831 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು,ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ
SYN-2026-MNG-0832,synthetic-20260717-1000,en,Synthetic report of a social-engineering payment fraud using a disposable phone number.,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,UPI Fraud,Mangaluru
SYN-2026-MNG-0832,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮಂಗಳೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಯುಪಿಐ ವಂಚನೆ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MNG-0832 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MNG-0832 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಯುಪಿಐ ವಂಚನೆ,ಮಂಗಳೂರು
SYN-2026-BLG-0833,synthetic-20260717-1000,en,Synthetic report of a handset theft in a crowded public place.,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Mobile Phone Theft,Belagavi
SYN-2026-BLG-0833,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಳಗಾವಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ Mobile Phone Theft. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLG-0833 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLG-0833 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,Mobile Phone Theft,ಬೆಳಗಾವಿ
SYN-2026-KLB-0834,synthetic-20260717-1000,en,Synthetic report of evening chain snatching near a commercial or transit corridor.,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Chain Snatching,Kalaburagi
SYN-2026-KLB-0834,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಕಲಬುರಗಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸರ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-KLB-0834 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-KLB-0834 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಸರ ಕಳವು,ಕಲಬುರಗಿ
SYN-2026-BLR-0835,synthetic-20260717-1000,en,Synthetic report of residential burglary during a predictable unoccupied window.,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,House Burglary,Bengaluru South
SYN-2026-BLR-0835,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮನೆ ಕಳ್ಳತನ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLR-0835 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLR-0835 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಮನೆ ಕಳ್ಳತನ,ಬೆಂಗಳೂರು ದಕ್ಷಿಣ
SYN-2026-MYS-0836,synthetic-20260717-1000,en,Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Motorcycle Theft,Mysuru
SYN-2026-MYS-0836,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮೈಸೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MYS-0836 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MYS-0836 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು,ಮೈಸೂರು
SYN-2026-HBL-0837,synthetic-20260717-1000,en,Synthetic report of a social-engineering payment fraud using a disposable phone number.,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,UPI Fraud,Hubballi-Dharwad
SYN-2026-HBL-0837,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಯುಪಿಐ ವಂಚನೆ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-HBL-0837 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-HBL-0837 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಯುಪಿಐ ವಂಚನೆ,ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ
SYN-2026-MNG-0838,synthetic-20260717-1000,en,Synthetic report of a handset theft in a crowded public place.,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Mobile Phone Theft,Mangaluru
SYN-2026-MNG-0838,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮಂಗಳೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ Mobile Phone Theft. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MNG-0838 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MNG-0838 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,Mobile Phone Theft,ಮಂಗಳೂರು
SYN-2026-BLG-0839,synthetic-20260717-1000,en,Synthetic report of evening chain snatching near a commercial or transit corridor.,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Chain Snatching,Belagavi
SYN-2026-BLG-0839,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಳಗಾವಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸರ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLG-0839 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLG-0839 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಸರ ಕಳವು,ಬೆಳಗಾವಿ
SYN-2026-KLB-0840,synthetic-20260717-1000,en,Synthetic report of residential burglary during a predictable unoccupied window.,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,House Burglary,Kalaburagi
SYN-2026-KLB-0840,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಕಲಬುರಗಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮನೆ ಕಳ್ಳತನ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-KLB-0840 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-KLB-0840 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಮನೆ ಕಳ್ಳತನ,ಕಲಬುರಗಿ
SYN-2026-BLR-0841,synthetic-20260717-1000,en,Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Motorcycle Theft,Bengaluru South
SYN-2026-BLR-0841,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLR-0841 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLR-0841 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು,ಬೆಂಗಳೂರು ದಕ್ಷಿಣ
SYN-2026-MYS-0842,synthetic-20260717-1000,en,Synthetic report of a social-engineering payment fraud using a disposable phone number.,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,UPI Fraud,Mysuru
SYN-2026-MYS-0842,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮೈಸೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಯುಪಿಐ ವಂಚನೆ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MYS-0842 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MYS-0842 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಯುಪಿಐ ವಂಚನೆ,ಮೈಸೂರು
SYN-2026-HBL-0843,synthetic-20260717-1000,en,Synthetic report of a handset theft in a crowded public place.,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Mobile Phone Theft,Hubballi-Dharwad
SYN-2026-HBL-0843,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ Mobile Phone Theft. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-HBL-0843 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-HBL-0843 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,Mobile Phone Theft,ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ
SYN-2026-MNG-0844,synthetic-20260717-1000,en,Synthetic report of evening chain snatching near a commercial or transit corridor.,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Chain Snatching,Mangaluru
SYN-2026-MNG-0844,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮಂಗಳೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸರ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MNG-0844 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MNG-0844 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಸರ ಕಳವು,ಮಂಗಳೂರು
SYN-2026-BLG-0845,synthetic-20260717-1000,en,Synthetic report of residential burglary during a predictable unoccupied window.,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,House Burglary,Belagavi
SYN-2026-BLG-0845,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಳಗಾವಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮನೆ ಕಳ್ಳತನ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLG-0845 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLG-0845 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಮನೆ ಕಳ್ಳತನ,ಬೆಳಗಾವಿ
SYN-2026-KLB-0846,synthetic-20260717-1000,en,Synthetic report of a motorcycle removed from a public parking area during a low-visibility period.,"Two-person team targets parked motorcycles, defeats the handle lock and leaves through a connecting road.",Motorcycle Theft,Kalaburagi
SYN-2026-KLB-0846,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಕಲಬುರಗಿ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-KLB-0846 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-KLB-0846 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ದ್ವಿಚಕ್ರ ವಾಹನ ಕಳವು,ಕಲಬುರಗಿ
SYN-2026-BLR-0847,synthetic-20260717-1000,en,Synthetic report of a social-engineering payment fraud using a disposable phone number.,Caller impersonates support staff and induces the victim to approve a collect request through a mule account.,UPI Fraud,Bengaluru South
SYN-2026-BLR-0847,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಬೆಂಗಳೂರು ದಕ್ಷಿಣ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಯುಪಿಐ ವಂಚನೆ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-BLR-0847 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-BLR-0847 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಯುಪಿಐ ವಂಚನೆ,ಬೆಂಗಳೂರು ದಕ್ಷಿಣ
SYN-2026-MYS-0848,synthetic-20260717-1000,en,Synthetic report of a handset theft in a crowded public place.,Offender exploits a crowded queue or bus boarding point and transfers the handset to an associate.,Mobile Phone Theft,Mysuru
SYN-2026-MYS-0848,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮೈಸೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ Mobile Phone Theft. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MYS-0848 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MYS-0848 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,Mobile Phone Theft,ಮೈಸೂರು
SYN-2026-HBL-0849,synthetic-20260717-1000,en,Synthetic report of evening chain snatching near a commercial or transit corridor.,"Rider and pillion approach a pedestrian from the left, snatch jewellery and leave on a scooter.",Chain Snatching,Hubballi-Dharwad
SYN-2026-HBL-0849,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸರ ಕಳವು. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-HBL-0849 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-HBL-0849 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಸರ ಕಳವು,ಹುಬ್ಬಳ್ಳಿ-ಧಾರವಾಡ
SYN-2026-MNG-0850,synthetic-20260717-1000,en,Synthetic report of residential burglary during a predictable unoccupied window.,Rear entry is forced while occupants are away and compact valuables are removed without disturbing larger items.,House Burglary,Mangaluru
SYN-2026-MNG-0850,synthetic-20260717-1000,kn,ಕೃತಕ ಪ್ರಕರಣ ದಾಖಲೆ: ಮಂಗಳೂರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಮನೆ ಕಳ್ಳತನ. ಪರಿಶೀಲನೆಗಾಗಿ SYN-2026-MNG-0850 ಮೂಲ ದಾಖಲೆಯನ್ನು ನೋಡಿ.,ಕಾರ್ಯವಿಧಾನದ ಸಂಪೂರ್ಣ ವಿವರವನ್ನು SYN-2026-MNG-0850 ಇಂಗ್ಲಿಷ್ ಮೂಲ ದಾಖಲೆಯೊಂದಿಗೆ ಮಾನವ ಪರಿಶೀಲನೆ ಮಾಡಬೇಕು.,ಮನೆ ಕಳ್ಳತನ,ಮಂಗಳೂರು
